date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:21	190209/190209	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd2161-2e701%22	https://htmldemo.net/khobor/khobor/index.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/index.html	(from )
14:34:21	400/400	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2008:49:26%20GMT	https://htmldemo.net/robots.txt		(from )
14:34:22	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%2263bd2180-47e%22	https://htmldemo.net/khobor/khobor/img/favicon.ico	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/favicon.ico	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:22	194859/194859	---MCZ	200	added ('OK')	text/css	etag:W/%2263bd216e-2f92b%22	https://htmldemo.net/khobor/khobor/css/bootstrap.min.css	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/css/bootstrap.min.css	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:22	31002/31002	---MCZ	200	added ('OK')	text/css	etag:W/%2263bd216c-791a%22	https://htmldemo.net/khobor/khobor/css/font-awesome.min.css	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/css/font-awesome.min.css	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:22	62657/62657	---MCZ	200	added ('OK')	text/css	etag:W/%2263bd216f-f4c1%22	https://htmldemo.net/khobor/khobor/css/plugins.css	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/css/plugins.css	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:22	3414/3414	---MCZ	200	added ('OK')	text/css	etag:W/%2263bd2170-d56%22	https://htmldemo.net/khobor/khobor/css/ycp.css	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/css/ycp.css	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:23	113850/113850	---MCZ	200	added ('OK')	text/css	etag:W/%2263bd2166-1bcba%22	https://htmldemo.net/khobor/khobor/style.css	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/style.css	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:23	8608/8608	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bd22c0-21a0%22	https://htmldemo.net/khobor/khobor/js/vendor/modernizr-3.11.2.min.js	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/js/vendor/modernizr-3.11.2.min.js	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:23	55968/55968	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd215a-daa0%22	https://htmldemo.net/khobor/khobor/contact-us.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/contact-us.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:23	57613/57613	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd2152-e10d%22	https://htmldemo.net/khobor/khobor/blog.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/blog.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:24	1402/1402	---MC-	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2005:07:27%20GMT	https://htmldemo.net/khobor/khobor/img/logo.png	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/logo.png	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:24	29867/29867	---MC-	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2005:07:28%20GMT	https://htmldemo.net/khobor/khobor/img/banner/header-banner-1.png	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/banner/header-banner-1.png	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:24	208513/208513	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd215c-32e81%22	https://htmldemo.net/khobor/khobor/index-2.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/index-2.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:24	112404/112404	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd215e-1b714%22	https://htmldemo.net/khobor/khobor/index-3.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/index-3.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:24	140437/140437	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd215f-22495%22	https://htmldemo.net/khobor/khobor/index-4.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/index-4.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:25	73447/73447	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd2155-11ee7%22	https://htmldemo.net/khobor/khobor/category-lifestyle.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/category-lifestyle.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:25	71710/71710	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd2158-1181e%22	https://htmldemo.net/khobor/khobor/category-sports.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/category-sports.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:25	67725/67725	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd2166-1088d%22	https://htmldemo.net/khobor/khobor/post-details.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/post-details.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:25	15878/15878	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:30%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-136.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-136.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:25	11327/11327	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:09%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-137.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-137.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:26	14681/14681	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:09%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-138.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-138.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:26	4350/4350	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:10%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-139.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-139.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:26	12673/12673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:31%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-140.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-140.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:26	10803/10803	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:31%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-141.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-141.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:27	15120/15120	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:11%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-142.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-142.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:27	12624/12624	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:12%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-143.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-143.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:27	69232/69232	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd2155-10e70%22	https://htmldemo.net/khobor/khobor/category-fashion.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/category-fashion.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:27	66139/66139	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd2158-1025b%22	https://htmldemo.net/khobor/khobor/category-politic.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/category-politic.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:27	65989/65989	---MCZ	200	added ('OK')	text/html	etag:W/%2263bd2152-101c5%22	https://htmldemo.net/khobor/khobor/blog-details.html	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/blog-details.html	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:28	1402/1402	---MC-	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2009:48:13%20GMT	https://htmldemo.net/khobor/khobor/img/logo-white.png	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/logo-white.png	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:28	27813/27813	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:33%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-3.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-3.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:28	28715/28715	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:14%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-4.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-4.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:28	19258/19258	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:14%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-1.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-1.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:29	14321/14321	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:15%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-2.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-2.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:29	17066/17066	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:15%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-5.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-5.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:29	8746/8746	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:16%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-6.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-6.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:29	6398/6398	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:16%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-7.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-7.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:29	8527/8527	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:34%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-8.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-8.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:30	7615/7615	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:35%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-9.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-9.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:30	7507/7507	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:35%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-10.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-10.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:30	22790/22790	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:35%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-11.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-11.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:30	16961/16961	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:36%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-12.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-12.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:31	4180/4180	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:36%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-13.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-13.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:31	2722/2722	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:18%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-14.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-14.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:31	3991/3991	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:19%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-15.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-15.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:31	3477/3477	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:37%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-16.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-16.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:31	3575/3575	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:19%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-17.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-17.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:32	4950/4950	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:37%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-18.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-18.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:32	33093/33093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:37%20GMT	https://htmldemo.net/khobor/khobor/img/banner/sidebar-banner-1.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/banner/sidebar-banner-1.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:32	16354/16354	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:21%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-19.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-19.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:32	21742/21742	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:21%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-20.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-20.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:32	4316/4316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:38%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-21.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-21.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:33	3651/3651	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:38%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-22.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-22.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:33	4625/4625	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:22%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-23.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-23.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:33	3396/3396	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:39%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-24.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-24.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:33	14214/14214	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:23%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-25.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-25.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:34	17495/17495	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:23%20GMT	https://htmldemo.net/khobor/khobor/img/banner/sidebar-banner-2.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/banner/sidebar-banner-2.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:34	5091/5091	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:24%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-27.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-27.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:34	5630/5630	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:40%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-28.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-28.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:34	5358/5358	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:24%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-29.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-29.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:34	5915/5915	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:24%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-30.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-30.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:35	16734/16734	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:40%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-31.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-31.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:35	9181/9181	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:25%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-32.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-32.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:35	4630/4630	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:25%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-33.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-33.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:35	4107/4107	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:41%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-34.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-34.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:36	3774/3774	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:41%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-35.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-35.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:36	2884/2884	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:26%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-36.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-36.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:36	45284/45284	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:27%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-37.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-37.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:36	29381/29381	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:42%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-38.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-38.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:36	17765/17765	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:42%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-39.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-39.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:37	4041/4041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:43%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-40.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-40.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:37	4901/4901	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:43%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-41.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-41.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:37	20798/20798	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:29%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-42.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-42.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:37	72694/72694	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:29%20GMT	https://htmldemo.net/khobor/khobor/img/banner/post-middle-1.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/banner/post-middle-1.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:37	58265/58265	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:29%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-46.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-46.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:38	64401/64401	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:44%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-47.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-47.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:38	14631/14631	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:30%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-43.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-43.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:38	14445/14445	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:44%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-44.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-44.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:38	13995/13995	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:45%20GMT	https://htmldemo.net/khobor/khobor/img/post/post-45.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/post/post-45.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:39	23947/23947	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:31%20GMT	https://htmldemo.net/khobor/khobor/img/instagram/1.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/instagram/1.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:39	31755/31755	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:31%20GMT	https://htmldemo.net/khobor/khobor/img/instagram/2.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/instagram/2.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:39	36677/36677	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Feb%202023%2009:48:32%20GMT	https://htmldemo.net/khobor/khobor/img/instagram/3.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/instagram/3.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:39	9948/9948	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:46%20GMT	https://htmldemo.net/khobor/khobor/img/instagram/4.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/instagram/4.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:39	33895/33895	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:46%20GMT	https://htmldemo.net/khobor/khobor/img/instagram/5.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/instagram/5.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:40	28091/28091	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2005:07:46%20GMT	https://htmldemo.net/khobor/khobor/img/instagram/6.jpg	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/instagram/6.jpg	(from https://htmldemo.net/khobor/khobor/index.html)
14:34:40	1478/1478	---MC-	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2009:48:33%20GMT	https://htmldemo.net/khobor/khobor/img/tweets/1.png	D:/html/icp_laravel_project/newsportal/htmldemo.net/khobor/khobor/img/tweets/1.png	(from https://htmldemo.net/khobor/khobor/index.html)
